도로명전체주소,사업장명,의료인수,입원실수,병상수,총면적,진료과목내용명,종별코드,종별코드명,시도코드,시도명,시군구코드,시군구명,X좌표,Y좌표,의사총수,일반의 의사수,인턴 의사수,레지던트 의사수,전문의합계,내과,신경과,정신건강의학과,외과,정형외과,신경외과,흉부외과,성형외과,마취통증의학과,산부인과,소아청소년과,안과,이비인후과,피부과,비뇨의학과,영상의학과,방사선종양학과,병리과,진단검사의학과,결핵과,재활의학과,핵의학과,가정의학과,응급의학과,직업환경의학과,예방의학과,치과,구강악안면외과,치과보철과,치과교정과,소아치과,치주과,치과보존과,구강내과,영상치의학과,구강병리과,예방치과,통합치의학과,한방내과,한방부인과,한방소아과,한방안·이비인후·피부과,한방신경정신과,침구과,한방재활의학과,사상체질과,한방응급,의료장비합계,유방촬영장치,CT,콘빔CT,양전자단층촬영기 (PET),골밀도검사기,MRI,초음파영상진단기,종양치료기 (Gamma Knife),종양치료기 (Cyber Knife),종양치료기 (양성자치료기),체외충격파쇄석기,혈액투석을위한인공신장기,구글점수,구글건수,다음점수,다음건수,네이버평점,네이버건수,진료만족도,의료진친절도,시설만족도,평가인원,총건수,최종점수,최종보정점수
충청남도 공주시 무령로 77 (웅진동),충청남도 공주의료원,190.0,81.0,301.0,9426.89,"내과, 신경과, 외과, 정형외과, 흉부외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 비뇨의학과, 영상의학과, 병리과, 재활의학과, 응급의학과, 침구과, 구강악안면외과, 치과보철과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 예방치과",11.0,종합병원,340000.0,충남,340300.0,공주시,127.10947620000002,36.458987,27.0,1.0,0.0,0.0,26.0,6.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,1.0,1.0,0.0,1.0,1.0,13.0,0.0,0.0,0.0,1.0,27.0,3.2,5.0,1.8,10.0,4.63,8.0,,,,,16,2.27001953125,1.25242456896552
충청남도 아산시 문화로 381 (모종동),아산충무병원,40.0,102.0,410.0,6552.08,"내과, 신경과, 외과, 정형외과, 신경외과, 흉부외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 피부과, 비뇨의학과, 영상의학과, 병리과, 진단검사의학과, 재활의학과, 가정의학과, 직업환경의학과, 응급의학과, 구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과",11.0,종합병원,340000.0,충남,340500.0,아산시,127.01980619999999,36.7792648,57.0,0.0,0.0,0.0,56.0,12.0,1.0,1.0,3.0,5.0,4.0,1.0,0.0,3.0,2.0,3.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,2.0,1.0,0.0,1.0,2.0,19.0,0.0,0.0,0.0,1.0,21.0,3.1,23.0,,,4.1,139.0,7.8,8.6,9.2,5.0,40,2.571875,2.571875
충청남도 예산군 예산읍 금오대로 94,의료법인 예당의료재단 예산종합병원,32.0,41.0,176.0,7847.66,"내과, 외과, 정형외과, 신경외과, 마취통증의학과, 산부인과, 영상의학과, 진단검사의학과",11.0,종합병원,340000.0,충남,340012.0,예산군,126.8379717,36.6910744,10.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,15.0,,,0.0,1.0,3.76,142.0,,,,,18,1.10677083333333,0.6869612068965509
충청남도 천안시 서북구 다가말3길 8 (쌍용동),의료법인영서의료재단천안충무병원,52.0,86.0,373.0,0.0,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 흉부외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 비뇨의학과, 영상의학과, 병리과, 진단검사의학과, 재활의학과, 가정의학과, 직업환경의학과, 응급의학과, 예방의학과, 구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강병리과, 예방치과",11.0,종합병원,340000.0,충남,340201.0,천안서북구,127.13150159999998,36.7974023,62.0,5.0,0.0,0.0,57.0,14.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1.0,2.0,1.0,1.0,1.0,2.0,13.0,0.0,0.0,0.0,1.0,31.0,3.5,65.0,2.0,22.0,4.16,142.0,10.0,10.0,10.0,4.0,104,2.82316706730769,2.82316706730769
"충청남도 천안시 동남구 망향로 201 (안서동, 단국대학교의과대학부속병원)",단국대학교의과대학부속병원,977.0,198.0,809.0,,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 흉부외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 방사선종양학과, 병리과, 진단검사의학과, 재활의학과, 가정의학과, 핵의학과, 직업환경의학과, 응급의학과, 치과",1.0,상급종합병원,340000.0,충남,340202.0,천안동남구,127.172575,36.8415904,343.0,1.0,26.0,111.0,206.0,52.0,7.0,5.0,22.0,12.0,8.0,6.0,3.0,8.0,5.0,7.0,4.0,9.0,3.0,4.0,14.0,2.0,6.0,4.0,0.0,4.0,3.0,6.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,2.0,4.0,0.0,1.0,2.0,3.0,43.0,0.0,0.0,0.0,1.0,41.0,3.1,38.0,1.9,27.0,4.22531401,207.0,10.0,10.0,9.7,12.0,90,2.50875218098958,2.50875218098958
충청남도 서산시 수석산업로 5 (수석동),서산중앙병원,114.0,79.0,299.0,6284.16,"직업환경의학과, 소아청소년과, 비뇨의학과, 재활의학과, 신경외과, 치과, 응급의학과, 진단검사의학과, 마취통증의학과, 영상의학과, 가정의학과, 정형외과, 신경과, 산부인과, 외과, 내과",11.0,종합병원,340000.0,충남,340600.0,서산시,126.50346359999999,36.7810108,31.0,3.0,0.0,0.0,28.0,7.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,1.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,1.0,25.0,3.7,19.0,1.6,9.0,4.31,552.0,10.0,10.0,6.0,2.0,96,3.1698567708333303,3.1698567708333303
충청남도 서산시 중앙로 149 (석림동),충청남도서산의료원,120.0,80.0,267.0,2837.63,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 비뇨의학과, 영상의학과, 진단검사의학과, 가정의학과, 응급의학과, 구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과",11.0,종합병원,340000.0,충남,340600.0,서산시,126.4652578,36.7755835,29.0,1.0,0.0,0.0,27.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,2.9,16.0,,,4.04,125.0,,,,,31,2.32207661290323,2.32207661290323
전라북도 전주시 덕진구 안덕원로 367 (산정동),전주고려병원,48.0,80.0,281.0,9836.74,"가정의학과, 신경외과, 신경과, 정형외과, 진단검사의학과, 마취통증의학과, 영상의학과, 산부인과, 외과, 내과",11.0,종합병원,350000.0,전북,350402.0,전주덕진구,127.1670378,35.8398807,18.0,0.0,0.0,0.0,18.0,3.0,1.0,0.0,3.0,5.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,3.6,12.0,1.6,5.0,4.2,95.0,10.0,10.0,10.0,5.0,29,2.81681034482759,2.81681034482759
"전라북도 전주시 완산구 한두평3길 13 (중화산동2가, 전주병원)",의료법인영경의료재단전주병원,123.0,78.0,287.0,11584.96,"재활의학과, 응급의학과, 신경과, 비뇨의학과, 가정의학과, 신경외과, 정형외과, 진단검사의학과, 마취통증의학과, 영상의학과, 소아청소년과, 산부인과, 외과, 내과",11.0,종합병원,350000.0,전북,350401.0,전주완산구,127.12481170000001,35.815244899999996,33.0,0.0,0.0,0.0,33.0,7.0,2.0,1.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,1.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,1.0,25.0,3.3,10.0,,,4.24,144.0,9.0,8.7,8.7,4.0,28,2.9854910714285694,2.8825431034482794
전라북도 전주시 덕진구 건지로 20 (금암동),전북대학교병원,1505.0,265.0,1115.0,12501.2,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 흉부외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 방사선종양학과, 병리과, 진단검사의학과, 재활의학과, 가정의학과, 핵의학과, 응급의학과, 구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과",1.0,상급종합병원,350000.0,전북,350402.0,전주덕진구,127.14116259999999,35.847097399999996,419.0,2.0,48.0,134.0,234.0,60.0,8.0,6.0,19.0,11.0,6.0,5.0,5.0,15.0,11.0,9.0,8.0,6.0,3.0,8.0,16.0,4.0,9.0,4.0,0.0,6.0,4.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,2.0,6.0,0.0,2.0,4.0,5.0,64.0,1.0,0.0,0.0,1.0,40.0,3.9,47.0,2.0,23.0,4.235797546000001,326.0,9.5,8.2,9.3,8.0,110,3.0690306051136402,3.0690306051136402
경상북도 김천시 신음1길 12 (신음동),의료법인 덕산의료재단 김천제일병원,22.0,50.0,276.0,11383.69,"신경과, 응급의학과, 가정의학과, 영상의학과, 흉부외과, 진단검사의학과, 안과, 재활의학과, 비뇨의학과, 피부과, 이비인후과, 소아청소년과, 산부인과, 마취통증의학과, 성형외과, 신경외과, 정형외과, 외과, 내과",11.0,종합병원,370000.0,경북,370300.0,김천시,128.1187923,36.13540029999999,36.0,0.0,0.0,0.0,35.0,7.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,1.0,0.0,0.0,2.0,1.0,9.0,0.0,0.0,0.0,1.0,32.0,2.5,12.0,2.1,12.0,3.89,50.0,10.0,10.0,10.0,1.0,30,1.9259375,1.9259375
경상북도 김천시 모암길 24 (모암동),경상북도김천의료원,90.0,78.0,296.0,21926.91,"진단검사의학과, 영상의학과, 재활의학과, 비뇨의학과, 안과, 성형외과, 마취통증의학과, 신경외과, 정형외과, 소아청소년과, 가정의학과, 이비인후과, 산부인과, 외과, 내과",11.0,종합병원,370000.0,경북,370300.0,김천시,128.12643909999997,36.1227232,40.0,4.0,0.0,0.0,36.0,6.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,1.0,1.0,0.0,2.0,1.0,15.0,0.0,0.0,0.0,1.0,23.0,5.0,1.0,,,4.56,33.0,8.0,8.0,8.0,2.0,5,4.4375,0.7650862068965509
"대구광역시 북구 호국로 807, 칠곡경북대학교병원 (학정동)",칠곡경북대학교병원,614.0,148.0,618.0,94322.0,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 흉부외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 방사선종양학과, 병리과, 진단검사의학과, 재활의학과, 가정의학과, 핵의학과, 응급의학과, 치과",1.0,상급종합병원,230000.0,대구,230003.0,대구북구,128.5646727,35.9564207,194.0,1.0,0.0,16.0,174.0,37.0,8.0,6.0,19.0,4.0,4.0,2.0,4.0,9.0,8.0,20.0,4.0,5.0,2.0,6.0,8.0,4.0,6.0,3.0,0.0,2.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,3.0,5.0,0.0,2.0,1.0,3.0,40.0,0.0,0.0,0.0,1.0,27.0,3.3,52.0,3.0066666669999997,15.0,4.358627787,583.0,9.4,9.4,10.0,12.0,138,3.2161507268534906,3.2161507268534906
대구광역시 북구 칠곡중앙대로 440 (읍내동),대구가톨릭대학교 칠곡가톨릭병원,90.0,38.0,160.0,7436.57,"내과, 외과, 정형외과, 신경외과, 마취통증의학과, 산부인과, 소아청소년과, 이비인후과, 영상의학과, 진단검사의학과, 응급의학과, 치과",11.0,종합병원,230000.0,대구,230003.0,대구북구,128.549289,35.9348896,24.0,1.0,0.0,0.0,22.0,6.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,2.0,1.0,0.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,3.5,11.0,3.0,2.0,4.3,130.0,9.2,9.0,9.0,5.0,29,3.2025862068965503,3.2025862068965503
대구광역시 달서구 월곡로 60 (도원동),한국보훈복지의료공단 대구보훈병원,358.0,116.0,484.0,35776.48,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 흉부외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 진단검사의학과, 재활의학과, 가정의학과, 핵의학과, 응급의학과, 치과",11.0,종합병원,230000.0,대구,230007.0,대구달서구,128.5519785,35.802820600000004,66.0,5.0,0.0,7.0,52.0,12.0,3.0,1.0,3.0,4.0,3.0,0.0,0.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,1.0,2.0,1.0,1.0,3.0,14.0,0.0,0.0,0.0,1.0,30.0,1.0,1.0,,,4.35,24.0,6.0,6.0,6.0,1.0,4,2.607421875,0.359644396551724
대구광역시 중구 국채보상로 531 (수동),곽병원,142.0,59.0,244.0,7693.0,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 마취통증의학과, 산부인과, 소아청소년과, 비뇨의학과, 영상의학과, 병리과, 진단검사의학과, 가정의학과, 응급의학과, 치과",11.0,종합병원,230000.0,대구,230006.0,대구중구,128.58861299999998,35.870924,22.0,2.0,0.0,0.0,20.0,3.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,4.3,31.0,4.0,7.0,4.44,73.0,10.0,10.0,10.0,4.0,47,4.0495345744680895,4.0495345744680895
"대구광역시 중구 동덕로 130 (삼덕동2가, 경북대학교병원)",경북대학교병원,1308.0,210.0,912.0,88242.7,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 흉부외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 방사선종양학과, 병리과, 진단검사의학과, 재활의학과, 가정의학과, 핵의학과, 응급의학과, 구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과",1.0,상급종합병원,230000.0,대구,230006.0,대구중구,128.604125,35.866774,508.0,5.0,79.0,199.0,224.0,62.0,10.0,6.0,15.0,14.0,11.0,9.0,4.0,9.0,6.0,9.0,9.0,6.0,4.0,4.0,13.0,2.0,5.0,4.0,0.0,4.0,3.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,1.0,6.0,2.0,2.0,2.0,3.0,65.0,1.0,0.0,0.0,1.0,50.0,3.7,75.0,1.8,25.0,4.38,160.0,10.0,9.7,10.0,12.0,120,3.0833333333333304,3.0833333333333304
대구광역시 달서구 달구벌대로 1632 (감삼동),더블유병원,164.0,54.0,261.0,11289.66,"내과, 외과, 정형외과, 성형외과, 마취통증의학과, 소아청소년과, 영상의학과, 진단검사의학과, 재활의학과, 응급의학과",11.0,종합병원,230000.0,대구,230007.0,대구달서구,128.5449673,35.8526417,31.0,0.0,0.0,0.0,31.0,1.0,0.0,0.0,1.0,14.0,0.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,3.8,31.0,3.1,27.0,4.21,102.0,8.9,10.0,10.0,8.0,70,3.2479464285714306,3.2479464285714306
대구광역시 달서구 월배로 446 (송현동),삼일병원,78.0,40.0,140.0,4839.16,"내과, 신경과, 외과, 정형외과, 성형외과, 마취통증의학과, 산부인과, 영상의학과, 진단검사의학과, 응급의학과",11.0,종합병원,230000.0,대구,230007.0,대구달서구,128.55418170000002,35.833148,18.0,0.0,0.0,0.0,18.0,2.0,1.0,0.0,7.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,2.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.6,7.0,,,4.69,62.0,6.3,6.5,4.5,3.0,15,3.49583333333333,1.80818965517241
대구광역시 달서구 감삼북길 141 (감삼동),의료법인구의료재단 구병원,120.0,47.0,187.0,11923.15,"내과, 외과, 정형외과, 신경외과, 마취통증의학과, 산부인과, 영상의학과, 진단검사의학과",11.0,종합병원,230000.0,대구,230007.0,대구달서구,128.54138319999998,35.8506394,33.0,1.0,0.0,0.0,31.0,6.0,0.0,0.0,14.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,2.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,2.3,8.0,4.26,129.0,10.0,10.0,10.0,5.0,39,3.19615384615385,3.19615384615385
광주광역시 북구 북문대로 191 (운암동),운암한국병원,78.0,62.0,217.0,11691.58,"내과, 외과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 비뇨의학과, 영상의학과, 진단검사의학과, 응급의학과",11.0,종합병원,240000.0,광주,240002.0,광주북구,126.8696694,35.1850041,23.0,1.0,0.0,0.0,22.0,5.0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,20.0,3.2,5.0,,,4.14,421.0,9.3,8.7,9.3,6.0,57,2.66447368421052,2.66447368421052
광주광역시 북구 하서로 429 (용두동),광주희망병원,79.0,55.0,188.0,10784.0,"내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 비뇨의학과, 영상의학과, 진단검사의학과, 재활의학과, 가정의학과, 응급의학과",11.0,종합병원,240000.0,광주,240002.0,광주북구,126.8747341,35.2134937,24.0,0.0,0.0,0.0,24.0,3.0,1.0,0.0,2.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,,,4.29,356.0,10.0,10.0,8.7,3.0,50,3.153125,3.153125
광주광역시 북구 양일로 309 (일곡동),광주일곡병원,98.0,38.0,152.0,6042.0,"내과, 정신건강의학과, 외과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 비뇨의학과, 영상의학과, 진단검사의학과, 응급의학과, 치과",11.0,종합병원,240000.0,광주,240002.0,광주북구,126.8976135,35.20285429999999,23.0,0.0,0.0,0.0,23.0,4.0,1.0,0.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,17.0,3.0,4.0,,,4.23,297.0,10.0,10.0,8.7,4.0,40,2.95703125,2.95703125
광주광역시 북구 경열로 216 (유동),해피뷰병원,94.0,77.0,264.0,12221.67,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 마취통증의학과, 산부인과, 비뇨의학과, 영상의학과, 진단검사의학과, 가정의학과",11.0,종합병원,240000.0,광주,240002.0,광주북구,126.906773,35.158641700000004,19.0,0.0,0.0,0.0,20.0,4.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,1.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,21.0,,,4.73,10.0,4.24,200.0,10.0,10.0,10.0,6.0,34,3.5419117647058798,3.5419117647058798
광주광역시 북구 면앙로139번길 51 (두암동),광주병원,190.0,88.0,298.0,16124.0,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 흉부외과, 산부인과, 소아청소년과, 영상의학과, 진단검사의학과, 응급의학과",11.0,종합병원,240000.0,광주,240002.0,광주북구,126.92814080000001,35.178903000000005,39.0,1.0,0.0,0.0,38.0,9.0,2.0,0.0,3.0,6.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,1.0,15.0,2.9,18.0,,,4.26,23.0,9.3,9.2,8.9,15.0,21,2.48214285714286,1.79741379310345
